what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822094251
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822108439
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822108788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822114919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822222350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822226053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822229396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822231339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822234896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822235481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822236967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822240859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822243349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822243836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822244044
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822244955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822247183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822247698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822247919
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822248701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822250085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822250331
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822251037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822253498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822254505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822254717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822265372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822268789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822270021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822271187
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822272437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822274262
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822274833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822276791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822278723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822280262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822281011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822282240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822282594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822283866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822284069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822286310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822288155
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822292052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822298499
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822299874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822310589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822311616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822311955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822312643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822313900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822314099
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822314793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822316278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822316469
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822318442
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822395450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822397890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822400588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822401636
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822403169
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822404217
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698822405360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822405673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822406931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822417324
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698822417708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822418029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822421941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822428385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822438622
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822440128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822444786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1698822445555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1698822445963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822446255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822446651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822448840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822451423
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698822452622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822452914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822456812
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822458739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822606640
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1698822609499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822613150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822620012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822639301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822645197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822654623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822660240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822665009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822675791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822725032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822747444
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822764849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822772091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822773201
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822774161
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822779324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822779880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822783278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822785043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698822790201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822790705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822805950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822806830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698822808578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822812295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822815642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822816746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822914939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698822915299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822915489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822915648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822916097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822918040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698822918381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822918599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822918752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822918897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822919102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822919335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822920973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822924688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822925487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822928462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822960799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698822961563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822961766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822961934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822962753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822980218
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698822981822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698822982361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822982573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698822982706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698822983566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698823027107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698823027611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698823146257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698823146942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824083201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698824083957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824084282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1698824084735
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824086168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698824086651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824086925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824087395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824092762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824094017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824094877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824095084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824102003
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824103114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698824103634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824103794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824104265
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824105611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824105912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824107218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824114371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824117623
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824122909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824124594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824126986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824128612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824130275
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824130900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824131195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824132644
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824140811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824145647
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824146015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824146314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824147777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824157645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824160338
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824163066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824166247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1698824166265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824169082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824171159
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824171524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824171825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824175927
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824261635
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1698824267784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824267824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824286244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824366981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824391157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824392667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824394351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824394608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824400344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824401927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824411750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824412369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824413310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824413491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824416069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824421020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824422027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824423020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824425674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824426227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824426789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824426978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824429526
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824430833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824433013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824433262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824437674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824439201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824440179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824441439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824442808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824443027
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824446293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824446591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824447899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824450917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824452149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824452530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824453190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824459571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824460365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824462069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824462358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698824463469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824463703
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824464883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824465185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824466458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824471230
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824472797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698824480778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824482263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824491803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824493298
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698824493522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824493824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698824495806
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824497497
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698824499574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698824502699
